invoice_id,po_id,vendor_id,invoice_amount,invoice_date,payment_status,payment_date,payment_terms,three_way_match_status
INV003157,PO005002,V00368,6374.86,2025-04-13,Paid,2025-06-15,Net 60,Matched
INV003158,PO004919,V00145,48972.64,2025-07-03,Paid,2025-09-02,Net 60,Matched
INV003159,PO005359,V00368,12587.79,2025-09-01,Paid,2025-10-13,Net 45,Matched
INV003160,PO000951,V00153,5843.74,2025-12-06,Unpaid,,Net 30,Matched
INV003161,PO000551,V00125,14839.21,2025-03-17,Paid,2025-04-27,Net 45,Matched
INV003162,PO000402,V00179,66895.22,2025-11-12,Paid,2025-12-21,Net 45,Matched
INV003163,PO004032,V00368,7819.0,2024-02-29,Paid,2024-04-05,Net 45,Matched
INV003164,PO004461,V00499,9959.68,2025-12-31,Unpaid,,Net 60,Price Variance
INV003165,PO004290,V00018,17890.74,2025-01-19,Paid,2025-02-03,Net 15,Matched
INV003166,PO004358,V00455,6658.76,2025-03-05,Paid,2025-03-28,Net 30,Matched
INV003167,PO000065,V00075,8882.49,2025-12-17,Unpaid,,Net 45,Matched
INV003168,PO005095,V00434,545.68,2024-10-12,Paid,2024-11-19,Net 45,Matched
INV003169,PO001503,V00396,10752.56,2025-04-04,Paid,2025-05-23,Net 45,Matched
INV003170,PO001340,V00287,18371.4,2024-08-31,Paid,2024-09-06,Net 15,Matched
INV003171,PO001181,V00098,5407.75,2025-01-19,Paid,2025-02-07,Net 30,Matched
INV003172,PO001849,V00143,8202.78,2024-11-17,Paid,2025-01-19,Net 60,Matched
INV003173,PO001710,V00036,21931.79,2025-10-31,Paid,2025-11-17,Net 30,Matched
INV003174,PO000007,V00166,7159.92,2024-04-09,Paid,2024-06-10,Net 60,Matched
INV003175,PO004549,V00403,3065.44,2024-11-16,Paid Late,2025-01-14,Net 45,Matched
INV003176,PO002398,V00083,14554.27,2025-03-30,Paid,2025-05-01,Net 30,Missing Receipt
INV003177,PO004657,V00403,2200.22,2025-10-03,Paid,2025-12-07,Net 60,Matched
INV003178,PO003475,V00079,8020.65,2025-10-08,Paid,2025-11-27,Net 60,Missing Receipt
INV003179,PO004534,V00393,8989.88,2024-02-01,Paid,2024-04-06,Net 60,Matched
INV003180,PO005268,V00288,4386.18,2025-06-14,Paid,2025-08-04,Net 60,Matched
INV003181,PO003726,V00368,47077.38,2024-10-21,Paid,2024-11-09,Net 15,Matched
INV003182,PO004548,V00136,6091.26,2024-12-14,Paid,2025-01-14,Net 30,Matched
INV003183,PO001632,V00462,16315.49,2025-11-10,Paid,2025-12-29,Net 60,Missing Receipt
INV003184,PO001279,V00311,21428.35,2026-01-12,Unpaid,,Net 45,Matched
INV003185,PO001025,V00374,42636.75,2025-05-09,Paid Late,2025-06-19,Net 30,Matched
INV003186,PO002589,V00266,2475.85,2024-03-25,Paid,2024-05-27,Net 60,Matched
INV003187,PO003529,V00078,21372.3,2025-05-16,Paid,2025-07-16,Net 60,Matched
INV003188,PO003913,V00023,26564.53,2024-03-02,Paid,2024-04-06,Net 45,Matched
INV003189,PO003541,V00077,2921.26,2024-05-28,Paid Late,2024-07-03,Net 30,Matched
INV003190,PO003303,V00215,1783.02,2025-02-10,Paid,2025-04-02,Net 60,Matched
INV003191,PO001747,V00427,1651.76,2025-02-01,Paid,2025-03-07,Net 30,Matched
INV003192,PO000867,V00368,75561.0,2024-12-19,Paid,2025-02-18,Net 60,Matched
INV003193,PO000070,V00025,35888.27,2026-01-06,Unpaid,,Net 30,Price Variance
INV003194,PO001303,V00368,12318.93,2024-06-20,Paid,2024-07-06,Net 15,Matched
INV003195,PO002986,V00301,7424.85,2025-06-22,Paid,2025-07-30,Net 45,Matched
INV003196,PO004140,V00438,17709.52,2024-07-08,Paid Late,2024-08-04,Net 15,Matched
INV003197,PO002750,V00357,5710.41,2025-02-12,Paid Late,2025-03-21,Net 30,Matched
INV003198,PO001274,V00102,81162.64,2025-08-04,Paid,2025-08-21,Net 15,Matched
INV003199,PO001693,V00284,5528.36,2025-06-26,Paid,2025-08-04,Net 45,Matched
INV003200,PO001768,V00160,9998.18,2025-07-08,Paid,2025-07-13,Net 15,Price Variance
INV003201,PO003765,V00439,18133.24,2026-01-23,Unpaid,,Net 30,Matched
INV003202,PO002882,V00248,12409.4,2024-01-30,Paid Late,2024-03-09,Net 15,Matched
INV003203,PO001480,V00169,221732.93,2025-10-05,Paid,2025-11-09,Net 45,Matched
INV003204,PO004029,V00134,44019.89,2025-12-08,Unpaid,,Net 60,Matched
INV003205,PO000599,V00479,2302.9,2025-05-21,Paid Late,2025-06-27,Net 30,Matched
INV003206,PO003831,V00369,23138.4,2025-01-27,Paid Late,2025-02-28,Net 15,Matched
INV003207,PO003552,V00195,11722.62,2025-07-19,Paid,2025-08-23,Net 30,Matched
INV003208,PO000026,V00232,18072.31,2025-06-03,Paid,2025-06-25,Net 30,Matched
INV003209,PO001029,V00356,25156.28,2026-01-05,Unpaid,,Net 60,Matched
INV003210,PO000052,V00448,77793.67,2025-02-06,Paid,2025-02-14,Net 15,Matched
INV003211,PO004413,V00007,7806.25,2025-07-31,Paid,2025-08-18,Net 30,Matched
INV003212,PO005190,V00315,50651.88,2024-04-05,Paid,2024-05-02,Net 30,Matched
INV003213,PO004296,V00408,22864.39,2025-11-11,Unpaid,,Net 60,Matched
INV003214,PO000786,V00062,1175.61,2024-04-13,Paid Late,2024-06-18,Net 60,Matched
INV003215,PO003681,V00357,3527.8,2025-05-06,Paid,2025-06-23,Net 60,Price Variance
INV003216,PO001406,V00159,100048.89,2025-05-07,Paid,2025-06-18,Net 45,Matched
INV003217,PO002780,V00221,14841.44,2025-03-16,Paid,2025-04-11,Net 30,Matched
INV003218,PO002860,V00078,5355.01,2025-11-15,Paid,2025-12-08,Net 30,Matched
INV003219,PO000808,V00323,3614.82,2024-06-15,Paid,2024-07-04,Net 15,Matched
INV003220,PO004197,V00251,13107.37,2025-07-11,Paid,2025-08-21,Net 45,Matched
INV003221,PO002574,V00494,4629.53,2025-09-22,Paid,2025-11-02,Net 45,Price Variance
INV003222,PO005358,V00293,48358.76,2025-07-14,Paid,2025-09-02,Net 45,Matched
INV003223,PO004640,V00082,3411.88,2026-01-25,Unpaid,,Net 60,Price Variance
INV003224,PO000365,V00370,5914.58,2025-08-27,Paid Late,2025-09-19,Net 15,Matched
INV003225,PO004739,V00058,15242.17,2024-12-07,Paid,2025-02-03,Net 60,Matched
INV003226,PO001197,V00486,31331.07,2024-03-08,Paid,2024-04-21,Net 60,Matched
INV003227,PO002125,V00403,12604.4,2025-04-06,Paid,2025-05-21,Net 45,Matched
INV003228,PO003794,V00062,3964.11,2025-04-25,Paid,2025-06-27,Net 60,Missing Receipt
INV003229,PO000234,V00462,16725.69,2025-10-08,Paid Late,2025-12-16,Net 60,Matched
INV003230,PO004494,V00275,2227.54,2025-10-26,Paid,2025-11-28,Net 30,Matched
INV003231,PO002546,V00096,27632.98,2025-12-23,Unpaid,,Net 60,Matched
INV003232,PO004336,V00255,24322.76,2024-07-02,Paid,2024-07-21,Net 30,Missing Receipt
INV003233,PO000937,V00336,4454.03,2024-10-07,Paid,2024-12-08,Net 60,Price Variance
INV003234,PO004080,V00169,32365.73,2025-05-12,Paid Late,2025-06-08,Net 15,Matched
INV003235,PO005273,V00078,8055.58,2024-03-14,Paid Late,2024-05-06,Net 45,Price Variance
INV003236,PO002034,V00441,6165.4,2024-12-13,Paid Late,2025-01-22,Net 30,Matched
INV003237,PO000858,V00113,4357.55,2025-12-26,Unpaid,,Net 15,Price Variance
INV003238,PO005361,V00421,691.56,2024-11-03,Paid,2024-12-10,Net 45,Matched
INV003239,PO002650,V00347,2498.4,2024-08-17,Paid Late,2024-09-13,Net 15,Matched
INV003240,PO002743,V00259,7719.66,2025-09-19,Paid,2025-10-05,Net 15,Matched
INV003241,PO003117,V00450,35028.1,2025-02-24,Paid Late,2025-04-05,Net 30,Matched
INV003242,PO000197,V00275,50387.37,2025-02-15,Paid,2025-03-31,Net 60,Matched
INV003243,PO005448,V00406,5849.62,2025-07-05,Paid,2025-07-10,Net 15,Matched
INV003244,PO003023,V00234,209.48,2025-06-24,Paid,2025-07-01,Net 15,Matched
INV003245,PO004449,V00465,3642.21,2025-01-08,Paid,2025-02-08,Net 45,Matched
INV003246,PO001490,V00108,6494.52,2025-12-07,Paid,2025-12-19,Net 15,Matched
INV003247,PO005444,V00397,39793.49,2025-01-23,Paid,2025-03-08,Net 45,Matched
INV003248,PO000291,V00368,34461.2,2025-01-11,Paid,2025-01-27,Net 15,Matched
INV003249,PO001731,V00181,1102.86,2024-03-16,Paid,2024-04-10,Net 30,Price Variance
INV003250,PO001504,V00023,43660.11,2025-09-03,Paid Late,2025-10-26,Net 45,Matched
INV003251,PO001051,V00084,21140.96,2025-05-26,Paid,2025-07-14,Net 60,Missing Receipt
INV003252,PO005003,V00207,3947.32,2025-09-25,Paid Late,2025-10-31,Net 30,Matched
INV003253,PO000913,V00425,3352.89,2026-01-07,Unpaid,,Net 30,Matched
INV003254,PO000278,V00017,1713.33,2024-09-02,Paid Late,2024-10-10,Net 30,Missing Receipt
INV003255,PO000451,V00159,43049.56,2024-09-14,Paid,2024-10-25,Net 45,Matched
INV003256,PO003802,V00108,779.18,2024-08-28,Paid Late,2024-10-30,Net 45,Matched
INV003257,PO005096,V00112,58878.66,2025-10-12,Paid,2025-11-30,Net 60,Missing Receipt
INV003258,PO001606,V00318,1080.33,2025-10-07,Paid,2025-11-23,Net 45,Matched
INV003259,PO005171,V00452,4571.74,2024-12-20,Paid Late,2025-01-14,Net 15,Matched
INV003260,PO005275,V00485,10911.02,2024-09-25,Paid Late,2024-11-23,Net 45,Matched
INV003261,PO003839,V00412,11103.57,2024-04-06,Paid Late,2024-06-04,Net 45,Matched
INV003262,PO001619,V00140,13660.5,2024-07-03,Paid,2024-07-19,Net 15,Matched
INV003263,PO003771,V00073,34822.07,2024-11-13,Paid,2024-12-26,Net 45,Matched
INV003264,PO003313,V00113,15082.07,2025-07-21,Paid,2025-08-01,Net 15,Matched
INV003265,PO001886,V00037,7687.14,2025-09-16,Paid,2025-10-29,Net 45,Matched
INV003266,PO004845,V00123,2021.42,2024-09-01,Paid,2024-10-01,Net 30,Matched
INV003267,PO000020,V00476,9293.72,2025-10-20,Paid,2025-12-24,Net 60,Matched
INV003268,PO004651,V00084,52822.26,2024-12-28,Paid,2025-01-13,Net 15,Price Variance
INV003269,PO005453,V00007,34249.93,2025-10-24,Paid,2025-11-26,Net 30,Matched
INV003270,PO000823,V00368,10487.74,2025-12-24,Unpaid,,Net 60,Matched
INV003271,PO000992,V00031,52915.08,2024-08-25,Paid Late,2024-10-03,Net 30,Matched
INV003272,PO004943,V00482,4822.06,2025-08-01,Paid,2025-09-15,Net 45,Matched
INV003273,PO004580,V00371,26226.33,2025-04-30,Paid,2025-06-17,Net 45,Price Variance
INV003274,PO005012,V00359,31475.91,2025-05-20,Paid,2025-07-02,Net 45,Matched
INV003275,PO002273,V00242,6281.31,2024-07-24,Paid,2024-07-31,Net 15,Matched
INV003276,PO001464,V00145,24828.79,2024-10-10,Paid,2024-10-28,Net 15,Matched
INV003277,PO004373,V00027,105019.04,2024-05-08,Paid Late,2024-06-30,Net 45,Matched
INV003278,PO003502,V00368,16464.87,2025-09-18,Paid,2025-11-11,Net 60,Matched
INV003279,PO001220,V00144,66425.57,2025-02-21,Paid,2025-03-07,Net 15,Matched
INV003280,PO000340,V00127,4930.19,2025-03-18,Paid Late,2025-04-15,Net 15,Matched
INV003281,PO003130,V00447,3754.22,2025-01-28,Paid,2025-02-04,Net 15,Matched
INV003282,PO002716,V00095,1528.96,2025-06-22,Paid,2025-08-25,Net 60,Matched
INV003283,PO003716,V00379,9324.35,2024-02-01,Paid,2024-03-20,Net 45,Matched
INV003284,PO005423,V00274,2930.4,2025-01-28,Paid Late,2025-04-09,Net 45,Matched
INV003285,PO003424,V00491,10847.16,2026-01-05,Unpaid,,Net 45,Matched
INV003286,PO003145,V00403,23567.81,2024-11-25,Paid,2025-01-19,Net 60,Missing Receipt
INV003287,PO002558,V00284,16882.55,2025-06-15,Paid,2025-07-05,Net 15,Matched
INV003288,PO004181,V00182,13602.82,2025-08-26,Paid Late,2025-09-17,Net 15,Matched
INV003289,PO001584,V00158,3469.33,2024-12-24,Paid,2024-12-29,Net 15,Matched
INV003290,PO000697,V00052,5500.18,2025-01-11,Paid,2025-02-05,Net 30,Matched
INV003291,PO001455,V00039,4049.48,2025-11-04,Paid Late,2025-11-27,Net 15,Price Variance
INV003292,PO005447,V00092,10295.74,2025-01-08,Paid,2025-01-25,Net 15,Matched
INV003293,PO004082,V00375,44539.86,2025-07-11,Paid,2025-09-11,Net 60,Price Variance
INV003294,PO005282,V00348,28607.81,2024-12-09,Paid Late,2024-12-31,Net 15,Matched
INV003295,PO000956,V00368,20994.17,2024-04-01,Paid,2024-04-15,Net 15,Matched
INV003296,PO005100,V00491,10875.75,2024-12-01,Paid,2025-01-07,Net 45,Matched
INV003297,PO001847,V00308,7150.92,2026-01-10,Unpaid,,Net 15,Matched
INV003298,PO001758,V00268,5718.68,2025-05-27,Paid Late,2025-08-03,Net 60,Matched
INV003299,PO002131,V00056,49096.42,2024-06-30,Paid,2024-08-06,Net 45,Matched
INV003300,PO004961,V00419,2294.2,2024-06-16,Paid,2024-06-21,Net 15,Price Variance
INV003301,PO002308,V00348,50040.38,2025-05-16,Paid,2025-06-30,Net 45,Matched
INV003302,PO005344,V00368,41360.31,2026-01-07,Unpaid,,Net 15,Matched
INV003303,PO001972,V00169,111153.56,2024-10-19,Paid,2024-11-05,Net 15,Matched
INV003304,PO005261,V00077,1040.56,2025-10-28,Paid,2025-12-30,Net 60,Missing Receipt
INV003305,PO004261,V00292,20212.51,2024-10-29,Paid,2024-11-03,Net 15,Matched
INV003306,PO002407,V00286,95072.86,2024-07-03,Paid,2024-08-21,Net 60,Matched
INV003307,PO000243,V00337,24407.76,2025-07-29,Paid,2025-08-22,Net 30,Matched
INV003308,PO002572,V00415,50389.0,2024-04-23,Paid Late,2024-07-05,Net 60,Price Variance
INV003309,PO001461,V00403,5933.61,2025-04-17,Paid,2025-05-08,Net 30,Matched
INV003310,PO004834,V00330,27511.57,2024-10-25,Paid Late,2024-12-31,Net 60,Missing Receipt
INV003311,PO004289,V00394,33294.69,2024-04-11,Paid,2024-05-19,Net 45,Matched
INV003312,PO005334,V00245,30353.95,2024-05-18,Paid,2024-06-11,Net 45,Matched
INV003313,PO001342,V00105,6516.53,2024-02-04,Paid,2024-03-08,Net 30,Matched
INV003314,PO002901,V00429,78059.09,2025-10-03,Paid,2025-10-14,Net 15,Missing Receipt
INV003315,PO004429,V00182,23760.96,2024-09-08,Paid,2024-10-24,Net 45,Matched
INV003316,PO002852,V00387,27867.4,2024-07-11,Paid Late,2024-09-02,Net 45,Matched
INV003317,PO003308,V00179,19173.47,2025-10-24,Paid Late,2025-12-14,Net 45,Matched
INV003318,PO000153,V00153,10586.56,2025-08-20,Paid,2025-09-13,Net 30,Matched
INV003319,PO005186,V00184,876.79,2024-04-01,Paid Late,2024-05-10,Net 30,Matched
INV003320,PO003825,V00117,8087.72,2025-02-02,Paid,2025-04-06,Net 60,Matched
INV003321,PO004754,V00095,5521.03,2025-03-24,Paid Late,2025-05-04,Net 30,Matched
INV003322,PO004937,V00230,1708.88,2025-05-03,Paid,2025-05-20,Net 15,Missing Receipt
INV003323,PO000382,V00261,5058.28,2025-03-17,Paid,2025-05-12,Net 60,Matched
INV003324,PO000159,V00111,4274.9,2024-10-07,Paid,2024-11-29,Net 60,Missing Receipt
INV003325,PO002175,V00403,7202.12,2024-05-13,Paid,2024-06-01,Net 30,Matched
INV003326,PO002173,V00080,31037.06,2025-06-23,Paid,2025-07-09,Net 15,Matched
INV003327,PO002485,V00203,14503.27,2025-02-12,Paid Late,2025-03-28,Net 30,Matched
INV003328,PO000884,V00124,18026.19,2024-05-18,Paid,2024-06-16,Net 30,Matched
INV003329,PO000939,V00298,108714.62,2025-12-19,Unpaid,,Net 60,Matched
INV003330,PO002562,V00235,3862.19,2025-12-21,Paid,2025-12-26,Net 15,Matched
INV003331,PO004766,V00227,7514.59,2024-12-25,Paid,2025-01-22,Net 30,Matched
INV003332,PO003169,V00403,56728.11,2024-12-11,Paid,2024-12-28,Net 15,Matched
INV003333,PO003307,V00010,3864.12,2025-12-16,Unpaid,,Net 45,Matched
INV003334,PO000603,V00117,85682.61,2025-03-16,Paid,2025-03-23,Net 15,Price Variance
INV003335,PO001753,V00145,5396.6,2025-08-08,Paid,2025-09-12,Net 30,Missing Receipt
INV003336,PO003391,V00353,22048.1,2025-05-21,Paid,2025-05-26,Net 15,Matched
INV003337,PO004282,V00083,5061.94,2025-10-11,Paid,2025-11-25,Net 45,Matched
INV003338,PO002539,V00368,15779.29,2024-10-09,Paid,2024-11-28,Net 60,Matched
INV003339,PO004729,V00318,243.66,2024-12-16,Paid,2025-02-11,Net 60,Matched
INV003340,PO005148,V00069,2562.07,2024-02-20,Paid,2024-03-26,Net 30,Matched
INV003341,PO003104,V00058,28623.39,2025-11-08,Paid,2025-12-17,Net 45,Matched
INV003342,PO004574,V00252,10862.37,2025-07-30,Paid,2025-08-15,Net 30,Missing Receipt
INV003343,PO005230,V00393,142445.36,2026-01-03,Unpaid,,Net 60,Matched
INV003344,PO004637,V00019,241239.4,2024-05-21,Paid,2024-06-08,Net 30,Matched
INV003345,PO000674,V00020,736.05,2025-12-14,Paid,2025-12-19,Net 15,Matched
INV003346,PO003455,V00223,5784.34,2025-05-11,Paid,2025-06-01,Net 30,Missing Receipt
INV003347,PO002007,V00450,30767.95,2025-09-26,Paid,2025-11-17,Net 60,Matched
INV003348,PO004402,V00159,12611.05,2024-08-02,Paid,2024-08-07,Net 15,Matched
INV003349,PO003096,V00235,10097.92,2025-12-01,Paid,2025-12-31,Net 45,Matched
INV003350,PO001346,V00214,23304.19,2025-06-07,Paid Late,2025-07-29,Net 45,Price Variance
INV003351,PO005337,V00119,6280.96,2025-09-03,Paid,2025-09-23,Net 30,Matched
INV003352,PO000934,V00389,31140.65,2024-11-02,Paid,2024-12-05,Net 30,Matched
INV003353,PO003590,V00321,23126.7,2025-04-16,Paid,2025-06-20,Net 60,Matched
INV003354,PO005086,V00112,8440.05,2025-05-14,Paid,2025-07-06,Net 60,Price Variance
INV003355,PO002695,V00090,6397.03,2024-05-27,Paid,2024-07-23,Net 60,Matched
INV003356,PO000395,V00030,2016.34,2025-12-13,Unpaid,,Net 60,Matched
INV003357,PO002458,V00249,23788.69,2025-09-20,Paid Late,2025-11-28,Net 30,Matched
INV003358,PO002166,V00169,22455.53,2024-10-29,Paid,2024-11-13,Net 15,Matched
INV003359,PO003305,V00186,11838.78,2025-07-24,Paid,2025-08-26,Net 45,Matched
INV003360,PO002969,V00178,21795.36,2024-12-25,Paid,2025-02-14,Net 60,Matched
INV003361,PO003767,V00251,3637.7,2025-07-14,Paid,2025-07-21,Net 15,Matched
INV003362,PO002721,V00403,46065.45,2025-07-05,Paid,2025-08-20,Net 45,Matched
INV003363,PO000962,V00403,5084.12,2025-09-09,Paid,2025-10-24,Net 60,Matched
INV003364,PO005471,V00429,73703.14,2025-09-14,Paid,2025-09-22,Net 15,Price Variance
INV003365,PO003576,V00368,984.04,2025-04-29,Paid Late,2025-05-21,Net 15,Matched
INV003366,PO003887,V00148,5206.45,2024-06-12,Paid Late,2024-08-17,Net 60,Matched
INV003367,PO005363,V00251,9797.39,2026-01-18,Unpaid,,Net 60,Matched
INV003368,PO002954,V00071,1469.76,2025-02-25,Paid Late,2025-03-26,Net 15,Matched
INV003369,PO004451,V00225,8601.13,2025-12-10,Unpaid,,Net 15,Price Variance
INV003370,PO000725,V00179,5636.18,2025-10-10,Paid,2025-11-19,Net 60,Matched
INV003371,PO002785,V00239,3542.83,2025-03-24,Paid,2025-04-05,Net 15,Matched
INV003372,PO002616,V00292,11676.7,2025-11-05,Paid,2025-12-02,Net 30,Matched
INV003373,PO004353,V00407,9856.13,2024-10-23,Paid Late,2024-12-30,Net 60,Price Variance
INV003374,PO004811,V00343,83829.71,2024-05-06,Paid,2024-05-20,Net 15,Missing Receipt
INV003375,PO000221,V00143,40025.78,2025-01-26,Paid Late,2025-03-25,Net 45,Matched
INV003376,PO002320,V00093,1648.19,2024-10-09,Paid,2024-11-13,Net 45,Matched
INV003377,PO002990,V00197,13681.14,2024-04-04,Paid,2024-04-27,Net 30,Matched
INV003378,PO002072,V00409,11384.55,2024-07-19,Paid,2024-07-29,Net 15,Price Variance
INV003379,PO003672,V00368,12748.84,2024-04-27,Paid,2024-06-11,Net 45,Missing Receipt
INV003380,PO005368,V00300,5327.92,2025-10-24,Paid,2025-11-24,Net 45,Matched
INV003381,PO004484,V00403,5350.63,2024-09-13,Paid,2024-09-27,Net 15,Matched
INV003382,PO004206,V00300,2945.44,2024-06-11,Paid,2024-07-15,Net 30,Missing Receipt
INV003383,PO000993,V00401,15426.4,2024-08-28,Paid,2024-09-11,Net 15,Matched
INV003384,PO002710,V00305,12960.82,2025-11-08,Paid,2025-11-20,Net 15,Missing Receipt
INV003385,PO003752,V00357,4480.9,2025-02-06,Paid Late,2025-03-21,Net 30,Matched
INV003386,PO000287,V00368,14832.95,2024-04-02,Paid,2024-04-25,Net 30,Matched
INV003387,PO001744,V00012,27598.52,2025-04-11,Paid,2025-05-25,Net 45,Matched
INV003388,PO004899,V00368,5200.08,2025-06-11,Paid Late,2025-08-01,Net 45,Matched
INV003389,PO000915,V00156,42262.08,2025-01-05,Paid Late,2025-01-29,Net 15,Matched
INV003390,PO003294,V00029,379927.66,2024-09-20,Paid,2024-10-12,Net 30,Matched
INV003391,PO004183,V00116,15568.38,2025-10-15,Paid Late,2025-11-05,Net 15,Matched
INV003392,PO002914,V00362,2514.21,2025-05-14,Paid,2025-06-28,Net 45,Matched
INV003393,PO004522,V00368,60719.02,2025-02-19,Paid,2025-02-28,Net 15,Matched
INV003394,PO000300,V00478,13896.49,2025-02-21,Paid,2025-03-14,Net 30,Matched
INV003395,PO004382,V00485,2224.42,2024-06-24,Paid,2024-07-24,Net 30,Matched
INV003396,PO003496,V00492,9498.04,2024-06-02,Paid,2024-06-28,Net 45,Matched
INV003397,PO000440,V00060,7643.03,2024-12-31,Paid,2025-02-24,Net 60,Missing Receipt
INV003398,PO001173,V00138,7870.51,2024-10-28,Paid Late,2025-01-09,Net 60,Matched
INV003399,PO000600,V00235,20098.85,2025-05-04,Paid,2025-05-23,Net 15,Matched
INV003400,PO000187,V00480,3101.13,2025-10-12,Paid,2025-10-17,Net 15,Matched
INV003401,PO004867,V00182,11628.08,2025-04-09,Paid Late,2025-05-30,Net 45,Matched
INV003402,PO000310,V00298,51228.14,2025-08-02,Paid Late,2025-08-23,Net 15,Missing Receipt
INV003403,PO001277,V00323,1075.35,2025-08-30,Paid,2025-09-24,Net 30,Price Variance
INV003404,PO003445,V00200,23513.61,2025-12-06,Paid,2025-12-11,Net 15,Matched
INV003405,PO002168,V00105,20286.45,2025-05-01,Paid Late,2025-06-16,Net 30,Matched
INV003406,PO002615,V00368,119675.83,2024-08-12,Paid,2024-09-03,Net 30,Matched
INV003407,PO002561,V00146,9502.44,2025-11-08,Paid,2025-12-05,Net 30,Matched
INV003408,PO005354,V00145,38921.22,2024-10-23,Paid,2024-11-07,Net 15,Matched
INV003409,PO002576,V00140,5712.04,2026-01-16,Unpaid,,Net 45,Matched
INV003410,PO005332,V00368,284841.49,2025-07-26,Paid,2025-09-05,Net 45,Matched
INV003411,PO001752,V00172,86912.95,2024-05-12,Paid,2024-07-01,Net 45,Matched
INV003412,PO002504,V00166,26393.29,2025-10-09,Paid Late,2025-11-24,Net 30,Matched
INV003413,PO003646,V00475,1303.89,2025-06-27,Paid,2025-08-27,Net 60,Matched
INV003414,PO005158,V00224,29639.68,2024-03-25,Paid,2024-05-20,Net 60,Price Variance
INV003415,PO002651,V00143,3341.33,2024-11-25,Paid,2025-01-26,Net 60,Matched
INV003416,PO001304,V00062,680.43,2024-04-04,Paid,2024-06-06,Net 60,Matched
INV003417,PO002389,V00374,12277.89,2024-05-19,Paid,2024-06-04,Net 30,Missing Receipt
INV003418,PO003407,V00300,1251.06,2025-12-16,Paid,2025-12-27,Net 15,Matched
INV003419,PO000963,V00144,17604.45,2025-11-19,Unpaid,,Net 45,Matched
INV003420,PO000004,V00239,64634.98,2026-01-16,Unpaid,,Net 30,Matched
INV003421,PO003251,V00117,2036.21,2024-10-03,Paid,2024-12-06,Net 60,Missing Receipt
INV003422,PO001050,V00382,7366.17,2025-07-08,Paid Late,2025-08-31,Net 45,Matched
INV003423,PO005370,V00368,257077.17,2024-09-17,Paid Late,2024-11-07,Net 45,Matched
INV003424,PO004481,V00366,1808.86,2025-09-03,Paid,2025-10-18,Net 45,Matched
INV003425,PO002461,V00368,25950.77,2025-02-10,Paid,2025-03-09,Net 30,Price Variance
INV003426,PO004756,V00123,2756.9,2025-11-11,Paid Late,2025-12-24,Net 30,Matched
INV003427,PO001956,V00285,16608.92,2024-09-24,Paid,2024-10-31,Net 45,Matched
INV003428,PO005240,V00335,26594.17,2024-11-22,Paid,2024-12-20,Net 30,Matched
INV003429,PO003724,V00169,73736.24,2024-12-24,Paid,2025-01-06,Net 30,Matched
INV003430,PO002297,V00239,16138.06,2025-09-28,Paid,2025-10-28,Net 30,Matched
INV003431,PO002800,V00332,13852.19,2025-01-17,Paid Late,2025-02-23,Net 30,Matched
INV003432,PO001726,V00158,2307.2,2024-10-03,Paid Late,2024-12-21,Net 60,Matched
INV003433,PO004946,V00298,18132.7,2025-11-11,Paid,2025-11-25,Net 15,Price Variance
